"17509","1909","56","2946"
"18887","1926","33","2425"
"18804","1948","35","140"
"15451","1950","63","2924"
"19258","1953","32","1298"
"19259","1954","32","1298"
"20339","1954","28","1863"
"17655","1955","56","4532"
"19260","1955","32","1298"
"19261","1956","32","1298"
"19262","1957","32","1298"
"21172","1957","22","473"
"17656","1958","56","4532"
"19263","1958","32","1298"
"21173","1958","22","473"
"19264","1959","32","1298"
"21174","1959","22","473"
"21996","1959","13","2920"
"17716","1960","53","1825"
"17809","1960","50","3803"
"19256","1960","32","1296"
"19265","1960","32","1298"
"4000","1961","148","890"
"5983","1961","127","4520"
"19266","1961","32","1298"
"21998","1961","13","2921"
"4001","1962","148","890"
"5854","1962","127","2186"
"19267","1962","32","1298"
"20585","1962","27","4192"
"4002","1963","148","890"
"5563","1963","131","1217"
"5855","1963","127","2186"
"17035","1963","56","1618"
"19257","1963","32","1297"
"19268","1963","32","1298"
"21997","1963","13","2920"
"22000","1963","13","2922"
"4003","1964","148","890"
"5739","1964","127","963"
"5856","1964","127","2186"
"5902","1964","127","2301"
"5916","1964","127","2679"
"7065","1964","125","2008"
"17449","1964","56","2116"
"17517","1964","56","3077"
"19269","1964","32","1298"
"21999","1964","13","2921"
"1682","1965","159","946"
"5740","1965","127","963"
"5857","1965","127","2186"
"5903","1965","127","2301"
"5917","1965","127","2679"
"5984","1965","127","4520"
"17336","1965","56","1765"
"17518","1965","56","3077"
"17657","1965","56","4532"
"19270","1965","32","1298"
"5741","1966","127","963"
"5858","1966","127","2186"
"5904","1966","127","2301"
"5918","1966","127","2679"
"5985","1966","127","4520"
"7553","1966","116","4565"
"12714","1966","80","2432"
"17337","1966","56","1765"
"17339","1966","56","1766"
"17450","1966","56","2116"
"17519","1966","56","3077"
"19271","1966","32","1298"
"1683","1967","159","946"
"5742","1967","127","963"
"5774","1967","127","1826"
"5859","1967","127","2186"
"5905","1967","127","2301"
"5919","1967","127","2679"
"5986","1967","127","4520"
"8558","1967","102","1302"
"12715","1967","80","2432"
"16785","1967","56","1304"
"17338","1967","56","1765"
"17340","1967","56","1766"
"17520","1967","56","3077"
"17658","1967","56","4532"
"19067","1967","32","948"
"19125","1967","32","1096"
"19272","1967","32","1298"
"5038","1968","141","2283"
"5743","1968","127","963"
"5775","1968","127","1826"
"5860","1968","127","2186"
"5906","1968","127","2301"
"5920","1968","127","2679"
"8559","1968","102","1302"
"17521","1968","56","3077"
"18277","1968","45","1166"
"19126","1968","32","1096"
"19273","1968","32","1298"
"5037","1969","141","2282"
"5776","1969","127","1826"
"5861","1969","127","2186"
"5907","1969","127","2301"
"7094","1969","125","3796"
"8560","1969","102","1302"
"17522","1969","56","3077"
"18278","1969","45","1166"
"19127","1969","32","1096"
"19274","1969","32","1298"
"5644","1970","128","727"
"5862","1970","127","2186"
"5908","1970","127","2301"
"8561","1970","102","1302"
"17523","1970","56","3077"
"17682","1970","56","4563"
"18279","1970","45","1166"
"19128","1970","32","1096"
"19275","1970","32","1298"
"5863","1971","127","2186"
"5909","1971","127","2301"
"17524","1971","56","3077"
"19129","1971","32","1096"
"19836","1971","32","4816"
"5864","1972","127","2186"
"5910","1972","127","2301"
"17525","1972","56","3077"
"17659","1972","56","4532"
"18807","1972","35","4159"
"19130","1972","32","1096"
"19276","1972","32","1298"
"5865","1973","127","2186"
"5911","1973","127","2301"
"17526","1973","56","3077"
"19131","1973","32","1096"
"19277","1973","32","1298"
"19518","1973","32","3000"
"5866","1974","127","2186"
"5912","1974","127","2301"
"17527","1974","56","3077"
"18805","1974","35","1400"
"19132","1974","32","1096"
"5867","1975","127","2186"
"19133","1975","32","1096"
"19278","1975","32","1298"
"19532","1975","32","3005"
"1804","1976","159","2174"
"2670","1976","153","1153"
"5868","1976","127","2186"
"7098","1976","125","4910"
"18210","1976","45","872"
"19134","1976","32","1096"
"5869","1977","127","2186"
"8549","1977","104","2911"
"9577","1977","101","4985"
"17660","1977","56","4532"
"19135","1977","32","1096"
"19159","1977","32","1109"
"2671","1978","153","1153"
"5870","1978","127","2186"
"7075","1978","125","2387"
"18442","1978","45","3234"
"19136","1978","32","1096"
"19279","1978","32","1298"
"5871","1979","127","2186"
"7572","1979","114","139"
"17528","1979","56","3077"
"19137","1979","32","1096"
"19481","1979","32","2765"
"20541","1979","27","3779"
"5872","1980","127","2186"
"14329","1980","67","1202"
"17529","1980","56","3077"
"17661","1980","56","4532"
"19138","1980","32","1096"
"19221","1980","32","1198"
"5873","1981","127","2186"
"7093","1981","125","3730"
"9578","1981","101","4986"
"18209","1981","45","866"
"19139","1981","32","1096"
"2672","1982","153","1153"
"5874","1982","127","2186"
"19140","1982","32","1096"
"1805","1983","159","2174"
"2673","1983","153","1153"
"5501","1983","132","830"
"5658","1983","128","739"
"5725","1983","127","520"
"5875","1983","127","2186"
"5960","1983","127","4415"
"9579","1983","101","4986"
"9643","1983","99","530"
"9926","1983","99","3904"
"14146","1983","67","806"
"17530","1983","56","3077"
"17662","1983","56","4532"
"19160","1983","32","1109"
"1806","1984","159","2174"
"1877","1984","159","2459"
"1997","1984","159","3520"
"2025","1984","159","4023"
"2089","1984","159","4801"
"2674","1984","153","1153"
"3719","1984","150","4088"
"3854","1984","149","975"
"5435","1984","135","720"
"5659","1984","128","739"
"5722","1984","127","5"
"5726","1984","127","520"
"5744","1984","127","963"
"5769","1984","127","1821"
"5777","1984","127","1826"
"5799","1984","127","1845"
"5876","1984","127","2186"
"5947","1984","127","3360"
"5961","1984","127","4415"
"8227","1984","106","1288"
"8286","1984","106","2115"
"8370","1984","106","2925"
"8444","1984","106","3337"
"8487","1984","106","4187"
"8490","1984","106","4327"
"8496","1984","106","4612"
"8551","1984","102","1108"
"8562","1984","102","1302"
"8580","1984","102","2185"
"8608","1984","102","2775"
"8621","1984","102","2874"
"8679","1984","102","4562"
"9075","1984","101","1560"
"9367","1984","101","4024"
"9450","1984","101","4143"
"9580","1984","101","4990"
"9644","1984","99","530"
"9768","1984","99","2165"
"9927","1984","99","3904"
"9987","1984","97","953"
"10012","1984","97","3522"
"10199","1984","95","1621"
"10221","1984","94","1277"
"10263","1984","94","2872"
"10327","1984","94","4573"
"14147","1984","67","806"
"14545","1984","67","1376"
"14775","1984","67","3402"
"16748","1984","56","982"
"16761","1984","56","983"
"16824","1984","56","1522"
"16849","1984","56","1528"
"17013","1984","56","1615"
"17070","1984","56","1646"
"17141","1984","56","1695"
"17167","1984","56","1697"
"17472","1984","56","2651"
"17497","1984","56","2740"
"17500","1984","56","2741"
"17531","1984","56","3077"
"17578","1984","56","3630"
"17641","1984","56","4521"
"17663","1984","56","4532"
"18346","1984","45","1433"
"19280","1984","32","1298"
"20400","1984","27","1155"
"20428","1984","27","1579"
"20562","1984","27","4124"
"22019","1984","12","381"
"1708","1985","159","1077"
"1807","1985","159","2174"
"1847","1985","159","2287"
"1878","1985","159","2459"
"1936","1985","159","3365"
"2026","1985","159","4023"
"2075","1985","159","4748"
"2795","1985","153","3041"
"3172","1985","150","1393"
"3708","1985","150","4087"
"3855","1985","149","975"
"3939","1985","149","2681"
"3988","1985","149","5195"
"5436","1985","135","720"
"5613","1985","128","726"
"5648","1985","128","732"
"5660","1985","128","739"
"5723","1985","127","5"
"5727","1985","127","520"
"5745","1985","127","963"
"5770","1985","127","1821"
"5778","1985","127","1826"
"5800","1985","127","1845"
"5833","1985","127","2182"
"5877","1985","127","2186"
"5948","1985","127","3360"
"5962","1985","127","4415"
"7099","1985","125","4915"
"8215","1985","106","1167"
"8228","1985","106","1288"
"8371","1985","106","2925"
"8391","1985","106","2927"
"8445","1985","106","3337"
"8491","1985","106","4327"
"8497","1985","106","4612"
"8501","1985","106","4620"
"8550","1985","103","5189"
"8552","1985","102","1108"
"8563","1985","102","1302"
"8581","1985","102","2185"
"8609","1985","102","2775"
"8622","1985","102","2874"
"8680","1985","102","4562"
"9076","1985","101","1560"
"9368","1985","101","4024"
"9451","1985","101","4143"
"9581","1985","101","4990"
"9645","1985","99","530"
"9672","1985","99","911"
"9760","1985","99","1767"
"9928","1985","99","3904"
"9988","1985","97","953"
"10013","1985","97","3522"
"10183","1985","95","1620"
"10222","1985","94","1277"
"10240","1985","94","1281"
"10328","1985","94","4573"
"10818","1985","90","1303"
"14148","1985","67","806"
"14330","1985","67","1202"
"14546","1985","67","1376"
"14776","1985","67","3402"
"16749","1985","56","982"
"16762","1985","56","983"
"17014","1985","56","1615"
"17036","1985","56","1618"
"17071","1985","56","1646"
"17406","1985","56","1996"
"17473","1985","56","2651"
"17498","1985","56","2740"
"17501","1985","56","2741"
"17532","1985","56","3077"
"17579","1985","56","3630"
"17642","1985","56","4521"
"17664","1985","56","4532"
"18247","1985","45","1112"
"19141","1985","32","1096"
"19281","1985","32","1298"
"20401","1985","27","1155"
"20429","1985","27","1579"
"20460","1985","27","2682"
"20510","1985","27","3724"
"20542","1985","27","3779"
"20563","1985","27","4124"
"20568","1985","27","4128"
"20582","1985","27","4177"
"22013","1985","12","280"
"22020","1985","12","381"
"22213","1985","12","1308"
"22238","1985","12","3521"
"1709","1986","159","1077"
"1808","1986","159","2174"
"1848","1986","159","2287"
"1879","1986","159","2459"
"1937","1986","159","3365"
"2027","1986","159","4023"
"2076","1986","159","4748"
"2796","1986","153","3041"
"3709","1986","150","4087"
"3720","1986","150","4088"
"3856","1986","149","975"
"3940","1986","149","2681"
"3989","1986","149","5195"
"5437","1986","135","720"
"5451","1986","135","724"
"5614","1986","128","726"
"5649","1986","128","732"
"5661","1986","128","739"
"5724","1986","127","5"
"5728","1986","127","520"
"5746","1986","127","963"
"5771","1986","127","1821"
"5779","1986","127","1826"
"5798","1986","127","1828"
"5801","1986","127","1845"
"5829","1986","127","2138"
"5834","1986","127","2182"
"5878","1986","127","2186"
"5949","1986","127","3360"
"5952","1986","127","3992"
"5963","1986","127","4415"
"8216","1986","106","1167"
"8229","1986","106","1288"
"8287","1986","106","2115"
"8361","1986","106","2916"
"8372","1986","106","2925"
"8446","1986","106","3337"
"8467","1986","106","3398"
"8492","1986","106","4327"
"8498","1986","106","4612"
"8502","1986","106","4620"
"8553","1986","102","1108"
"8564","1986","102","1302"
"8582","1986","102","2185"
"8610","1986","102","2775"
"8623","1986","102","2874"
"8657","1986","102","3991"
"8681","1986","102","4562"
"9077","1986","101","1560"
"9369","1986","101","4024"
"9452","1986","101","4143"
"9582","1986","101","4990"
"9646","1986","99","530"
"9704","1986","99","1009"
"9761","1986","99","1767"
"9929","1986","99","3904"
"9989","1986","97","953"
"10014","1986","97","3522"
"10184","1986","95","1620"
"10223","1986","94","1277"
"10241","1986","94","1281"
"10329","1986","94","4573"
"10769","1986","91","3626"
"10819","1986","90","1303"
"14149","1986","67","806"
"14777","1986","67","3402"
"16732","1986","56","818"
"16750","1986","56","982"
"16763","1986","56","983"
"16786","1986","56","1310"
"17015","1986","56","1615"
"17037","1986","56","1618"
"17072","1986","56","1646"
"17407","1986","56","1996"
"17474","1986","56","2651"
"17499","1986","56","2740"
"17502","1986","56","2741"
"17533","1986","56","3077"
"17580","1986","56","3630"
"17609","1986","56","4489"
"17643","1986","56","4521"
"17665","1986","56","4532"
"19282","1986","32","1298"
"20402","1986","27","1155"
"20430","1986","27","1579"
"20461","1986","27","2682"
"20511","1986","27","3724"
"20543","1986","27","3779"
"20564","1986","27","4124"
"20569","1986","27","4128"
"20583","1986","27","4177"
"22011","1986","12","279"
"22014","1986","12","280"
"22015","1986","12","281"
"22018","1986","12","380"
"22021","1986","12","381"
"22214","1986","12","1308"
"1710","1987","159","1077"
"1788","1987","159","1961"
"1809","1987","159","2174"
"1849","1987","159","2287"
"1880","1987","159","2459"
"1938","1987","159","3365"
"2028","1987","159","4023"
"2077","1987","159","4748"
"2797","1987","153","3041"
"3710","1987","150","4087"
"3746","1987","150","4436"
"3857","1987","149","975"
"3904","1987","149","2491"
"3941","1987","149","2681"
"3990","1987","149","5195"
"5438","1987","135","720"
"5452","1987","135","724"
"5615","1987","128","726"
"5647","1987","128","731"
"5650","1987","128","732"
"5662","1987","128","739"
"5729","1987","127","520"
"5747","1987","127","963"
"5766","1987","127","1169"
"5772","1987","127","1821"
"5780","1987","127","1826"
"5802","1987","127","1845"
"5830","1987","127","2138"
"5835","1987","127","2182"
"5879","1987","127","2186"
"5953","1987","127","3992"
"5964","1987","127","4415"
"8217","1987","106","1167"
"8230","1987","106","1288"
"8278","1987","106","1641"
"8288","1987","106","2115"
"8334","1987","106","2631"
"8373","1987","106","2925"
"8447","1987","106","3337"
"8493","1987","106","4327"
"8499","1987","106","4612"
"8503","1987","106","4620"
"8565","1987","102","1302"
"8583","1987","102","2185"
"8611","1987","102","2775"
"8658","1987","102","3991"
"8682","1987","102","4562"
"9078","1987","101","1560"
"9370","1987","101","4024"
"9453","1987","101","4143"
"9583","1987","101","4990"
"9647","1987","99","530"
"9663","1987","99","733"
"9684","1987","99","915"
"9705","1987","99","1009"
"9762","1987","99","1767"
"9930","1987","99","3904"
"9990","1987","97","953"
"10185","1987","95","1620"
"10224","1987","94","1277"
"10242","1987","94","1281"
"10330","1987","94","4573"
"10770","1987","91","3626"
"10823","1987","90","1307"
"14150","1987","67","806"
"16733","1987","56","818"
"16751","1987","56","982"
"16764","1987","56","983"
"16787","1987","56","1310"
"17016","1987","56","1615"
"17038","1987","56","1618"
"17073","1987","56","1646"
"17408","1987","56","1996"
"17475","1987","56","2651"
"17503","1987","56","2741"
"17534","1987","56","3077"
"17581","1987","56","3630"
"17610","1987","56","4489"
"17644","1987","56","4521"
"17666","1987","56","4532"
"19283","1987","32","1298"
"20403","1987","27","1155"
"20431","1987","27","1579"
"20462","1987","27","2682"
"20512","1987","27","3724"
"20544","1987","27","3779"
"20565","1987","27","4124"
"20570","1987","27","4128"
"20584","1987","27","4177"
"22010","1987","12","278"
"22012","1987","12","279"
"22016","1987","12","379"
"22022","1987","12","381"
"22215","1987","12","1308"
"23957","1987","1","2658"
"1711","1988","159","1077"
"1789","1988","159","1961"
"1810","1988","159","2174"
"1850","1988","159","2287"
"1881","1988","159","2459"
"1939","1988","159","3365"
"2029","1988","159","4023"
"2078","1988","159","4748"
"3711","1988","150","4087"
"3747","1988","150","4436"
"3905","1988","149","2491"
"3942","1988","149","2681"
"3991","1988","149","5195"
"5439","1988","135","720"
"5453","1988","135","724"
"5616","1988","128","726"
"5646","1988","128","730"
"5651","1988","128","732"
"5663","1988","128","739"
"5730","1988","127","520"
"5748","1988","127","963"
"5773","1988","127","1821"
"5781","1988","127","1826"
"5803","1988","127","1845"
"5831","1988","127","2138"
"5836","1988","127","2182"
"5880","1988","127","2186"
"5921","1988","127","2679"
"5954","1988","127","3992"
"5965","1988","127","4415"
"6001","1988","127","4732"
"8218","1988","106","1167"
"8231","1988","106","1288"
"8279","1988","106","1641"
"8289","1988","106","2115"
"8335","1988","106","2631"
"8374","1988","106","2925"
"8448","1988","106","3337"
"8494","1988","106","4327"
"8500","1988","106","4612"
"8504","1988","106","4620"
"8566","1988","102","1302"
"8584","1988","102","2185"
"8659","1988","102","3991"
"8683","1988","102","4562"
"8690","1988","102","4574"
"9079","1988","101","1560"
"9371","1988","101","4024"
"9454","1988","101","4143"
"9584","1988","101","4990"
"9648","1988","99","530"
"9664","1988","99","733"
"9706","1988","99","1009"
"9763","1988","99","1767"
"9899","1988","99","3165"
"9931","1988","99","3904"
"10186","1988","95","1620"
"10225","1988","94","1277"
"10243","1988","94","1281"
"10331","1988","94","4573"
"10771","1988","91","3626"
"10820","1988","90","1303"
"14151","1988","67","806"
"14331","1988","67","1202"
"14547","1988","67","1376"
"16734","1988","56","818"
"16752","1988","56","982"
"16765","1988","56","983"
"16788","1988","56","1310"
"17017","1988","56","1615"
"17039","1988","56","1618"
"17074","1988","56","1646"
"17341","1988","56","1815"
"17409","1988","56","1996"
"17476","1988","56","2651"
"17504","1988","56","2741"
"17535","1988","56","3077"
"17582","1988","56","3630"
"17611","1988","56","4489"
"17645","1988","56","4521"
"17667","1988","56","4532"
"19284","1988","32","1298"
"20404","1988","27","1155"
"20432","1988","27","1579"
"20463","1988","27","2682"
"20506","1988","27","3723"
"20513","1988","27","3724"
"20545","1988","27","3779"
"20566","1988","27","4124"
"20571","1988","27","4128"
"22017","1988","12","379"
"22023","1988","12","381"
"22028","1988","12","650"
"22029","1988","12","716"
"23946","1988","1","2431"
"23958","1988","1","2658"
"1712","1989","159","1077"
"1790","1989","159","1961"
"1811","1989","159","2174"
"1851","1989","159","2287"
"1882","1989","159","2459"
"2079","1989","159","4748"
"2969","1989","153","4621"
"3698","1989","150","4059"
"3712","1989","150","4087"
"3748","1989","150","4436"
"3906","1989","149","2491"
"3912","1989","149","2656"
"3943","1989","149","2681"
"3992","1989","149","5195"
"5440","1989","135","720"
"5454","1989","135","724"
"5617","1989","128","726"
"5652","1989","128","732"
"5664","1989","128","739"
"5731","1989","127","520"
"5749","1989","127","963"
"5782","1989","127","1826"
"5804","1989","127","1845"
"5832","1989","127","2138"
"5837","1989","127","2182"
"5881","1989","127","2186"
"5922","1989","127","2679"
"5955","1989","127","3992"
"5966","1989","127","4415"
"7076","1989","125","2651"
"8219","1989","106","1167"
"8246","1989","106","1561"
"8280","1989","106","1641"
"8290","1989","106","2115"
"8336","1989","106","2631"
"8375","1989","106","2925"
"8449","1989","106","3337"
"8485","1989","106","4074"
"8495","1989","106","4327"
"8505","1989","106","4620"
"8567","1989","102","1302"
"8585","1989","102","2185"
"8660","1989","102","3991"
"8684","1989","102","4562"
"8691","1989","102","4574"
"9080","1989","101","1560"
"9372","1989","101","4024"
"9455","1989","101","4143"
"9585","1989","101","4990"
"9649","1989","99","530"
"9665","1989","99","733"
"9685","1989","99","915"
"9707","1989","99","1009"
"9764","1989","99","1767"
"9841","1989","99","3039"
"9900","1989","99","3165"
"9932","1989","99","3904"
"9982","1989","97","101"
"9984","1989","97","300"
"10010","1989","97","2539"
"10026","1989","97","4291"
"10187","1989","95","1620"
"10226","1989","94","1277"
"10244","1989","94","1281"
"10332","1989","94","4573"
"10363","1989","93","1606"
"10537","1989","93","2703"
"10772","1989","91","3626"
"10821","1989","90","1303"
"14152","1989","67","806"
"14332","1989","67","1202"
"16735","1989","56","818"
"16753","1989","56","982"
"16766","1989","56","983"
"16789","1989","56","1310"
"17018","1989","56","1615"
"17040","1989","56","1618"
"17342","1989","56","1815"
"17410","1989","56","1996"
"17477","1989","56","2651"
"17505","1989","56","2741"
"17536","1989","56","3077"
"17569","1989","56","3413"
"17583","1989","56","3630"
"17612","1989","56","4489"
"17646","1989","56","4521"
"17668","1989","56","4532"
"18291","1989","45","1253"
"18806","1989","35","1400"
"19285","1989","32","1298"
"20405","1989","27","1155"
"20433","1989","27","1579"
"20446","1989","27","1622"
"20464","1989","27","2682"
"20507","1989","27","3723"
"20514","1989","27","3724"
"20546","1989","27","3779"
"20567","1989","27","4124"
"20572","1989","27","4128"
"21163","1989","22","472"
"22001","1989","12","4"
"22007","1989","12","79"
"22024","1989","12","649"
"22030","1989","12","716"
"23959","1989","1","2658"
"1713","1990","159","1077"
"1736","1990","159","1293"
"1791","1990","159","1961"
"1812","1990","159","2174"
"1852","1990","159","2287"
"1883","1990","159","2459"
"1940","1990","159","3365"
"2080","1990","159","4748"
"3699","1990","150","4059"
"3713","1990","150","4087"
"3749","1990","150","4436"
"3907","1990","149","2491"
"3913","1990","149","2656"
"3944","1990","149","2698"
"3993","1990","149","5195"
"5441","1990","135","720"
"5455","1990","135","724"
"5618","1990","128","726"
"5653","1990","128","732"
"5665","1990","128","739"
"5732","1990","127","520"
"5750","1990","127","963"
"5783","1990","127","1826"
"5805","1990","127","1845"
"5838","1990","127","2182"
"5882","1990","127","2186"
"5901","1990","127","2187"
"5923","1990","127","2679"
"5967","1990","127","4415"
"5991","1990","127","4591"
"6002","1990","127","4732"
"7077","1990","125","2651"
"7650","1990","114","1432"
"7689","1990","114","2889"
"8220","1990","106","1167"
"8247","1990","106","1561"
"8291","1990","106","2115"
"8316","1990","106","2301"
"8337","1990","106","2631"
"8376","1990","106","2925"
"8450","1990","106","3337"
"8468","1990","106","3398"
"8486","1990","106","4074"
"8506","1990","106","4620"
"8568","1990","102","1302"
"8586","1990","102","2185"
"8661","1990","102","3991"
"8685","1990","102","4562"
"9081","1990","101","1560"
"9373","1990","101","4024"
"9456","1990","101","4143"
"9586","1990","101","4990"
"9650","1990","99","530"
"9666","1990","99","733"
"9708","1990","99","1009"
"9765","1990","99","1767"
"9842","1990","99","3039"
"9863","1990","99","3163"
"9901","1990","99","3165"
"9933","1990","99","3904"
"9983","1990","97","101"
"9985","1990","97","300"
"10011","1990","97","2539"
"10027","1990","97","4291"
"10166","1990","95","1574"
"10188","1990","95","1620"
"10227","1990","94","1277"
"10245","1990","94","1281"
"10333","1990","94","4573"
"10364","1990","93","1606"
"10538","1990","93","2703"
"10773","1990","91","3626"
"10822","1990","90","1303"
"10824","1990","90","1451"
"14153","1990","67","806"
"14333","1990","67","1202"
"16736","1990","56","818"
"16754","1990","56","982"
"16767","1990","56","983"
"17019","1990","56","1615"
"17041","1990","56","1618"
"17343","1990","56","1815"
"17411","1990","56","1996"
"17506","1990","56","2741"
"17537","1990","56","3077"
"17570","1990","56","3413"
"17584","1990","56","3630"
"17613","1990","56","4489"
"17647","1990","56","4521"
"17669","1990","56","4532"
"17952","1990","47","4488"
"20406","1990","27","1155"
"20422","1990","27","1247"
"20434","1990","27","1579"
"20447","1990","27","1622"
"20465","1990","27","2682"
"20508","1990","27","3723"
"20515","1990","27","3724"
"20547","1990","27","3779"
"20573","1990","27","4128"
"22002","1990","12","4"
"22008","1990","12","79"
"22025","1990","12","649"
"22031","1990","12","716"
"22216","1990","12","1309"
"22364","1990","12","4791"
"23960","1990","1","2658"
"1714","1991","159","1077"
"1737","1991","159","1293"
"1792","1991","159","1961"
"1813","1991","159","2174"
"1853","1991","159","2287"
"1884","1991","159","2459"
"1941","1991","159","3365"
"2081","1991","159","4748"
"2819","1991","153","3404"
"3700","1991","150","4059"
"3714","1991","150","4087"
"3750","1991","150","4436"
"3908","1991","149","2491"
"3914","1991","149","2656"
"3945","1991","149","2698"
"3994","1991","149","5195"
"5442","1991","135","720"
"5456","1991","135","724"
"5619","1991","128","726"
"5654","1991","128","732"
"5666","1991","128","739"
"5733","1991","127","520"
"5751","1991","127","963"
"5784","1991","127","1826"
"5806","1991","127","1845"
"5839","1991","127","2182"
"5883","1991","127","2186"
"5924","1991","127","2679"
"5968","1991","127","4415"
"5992","1991","127","4591"
"7078","1991","125","2651"
"7573","1991","114","168"
"7818","1991","114","4042"
"8221","1991","106","1167"
"8248","1991","106","1561"
"8292","1991","106","2115"
"8317","1991","106","2301"
"8377","1991","106","2925"
"8451","1991","106","3337"
"8507","1991","106","4620"
"8554","1991","102","1108"
"8569","1991","102","1302"
"8587","1991","102","2185"
"8662","1991","102","3991"
"8686","1991","102","4562"
"8692","1991","102","4574"
"9082","1991","101","1560"
"9374","1991","101","4024"
"9457","1991","101","4143"
"9587","1991","101","4990"
"9651","1991","99","530"
"9667","1991","99","733"
"9709","1991","99","1009"
"9766","1991","99","1767"
"9769","1991","99","2896"
"9843","1991","99","3039"
"9864","1991","99","3163"
"9908","1991","99","3184"
"9934","1991","99","3904"
"9986","1991","97","300"
"10028","1991","97","4291"
"10167","1991","95","1574"
"10189","1991","95","1620"
"10228","1991","94","1277"
"10246","1991","94","1281"
"10334","1991","94","4573"
"10365","1991","93","1606"
"10539","1991","93","2703"
"10774","1991","91","3626"
"10814","1991","91","4332"
"10825","1991","90","1451"
"14154","1991","67","806"
"14334","1991","67","1202"
"16737","1991","56","818"
"16755","1991","56","982"
"17020","1991","56","1615"
"17042","1991","56","1618"
"17100","1991","56","1674"
"17344","1991","56","1815"
"17412","1991","56","1996"
"17507","1991","56","2741"
"17538","1991","56","3077"
"17571","1991","56","3413"
"17585","1991","56","3630"
"17614","1991","56","4489"
"17648","1991","56","4521"
"17670","1991","56","4532"
"17953","1991","47","4488"
"19161","1991","32","1109"
"20407","1991","27","1155"
"20423","1991","27","1247"
"20466","1991","27","2682"
"20487","1991","27","3361"
"20509","1991","27","3723"
"20516","1991","27","3724"
"20548","1991","27","3779"
"20556","1991","27","3795"
"20574","1991","27","4128"
"22003","1991","12","4"
"22009","1991","12","79"
"22026","1991","12","649"
"22032","1991","12","716"
"22217","1991","12","1309"
"22365","1991","12","4791"
"1519","1992","160","110"
"1521","1992","160","612"
"1527","1992","160","737"
"1531","1992","160","745"
"1715","1992","159","1077"
"1738","1992","159","1293"
"1773","1992","159","1626"
"1793","1992","159","1961"
"1814","1992","159","2174"
"1854","1992","159","2287"
"1885","1992","159","2459"
"1942","1992","159","3365"
"2014","1992","159","3778"
"2585","1992","153","347"
"2637","1992","153","1098"
"2675","1992","153","1153"
"2689","1992","153","1291"
"2713","1992","153","1325"
"2760","1992","153","2648"
"2798","1992","153","3041"
"2813","1992","153","3364"
"2820","1992","153","3404"
"2914","1992","153","4426"
"2962","1992","153","4522"
"2999","1992","153","5199"
"3692","1992","150","3993"
"3701","1992","150","4059"
"3715","1992","150","4087"
"3751","1992","150","4436"
"3842","1992","149","824"
"3909","1992","149","2491"
"3915","1992","149","2656"
"3946","1992","149","2698"
"3966","1992","149","4433"
"5386","1992","137","4311"
"5443","1992","135","720"
"5457","1992","135","724"
"5620","1992","128","726"
"5667","1992","128","746"
"5752","1992","127","963"
"5785","1992","127","1826"
"5796","1992","127","1827"
"5807","1992","127","1845"
"5840","1992","127","2182"
"5884","1992","127","2186"
"5925","1992","127","2679"
"5969","1992","127","4415"
"5993","1992","127","4591"
"7050","1992","125","805"
"7059","1992","125","1253"
"7062","1992","125","1254"
"7066","1992","125","2216"
"7079","1992","125","2651"
"7095","1992","125","4416"
"7100","1992","125","4915"
"7467","1992","116","709"
"7475","1992","116","748"
"7480","1992","116","808"
"7501","1992","116","976"
"7513","1992","116","1196"
"7518","1992","116","1394"
"7524","1992","116","1397"
"7540","1992","116","4075"
"7554","1992","116","4565"
"7565","1992","114","111"
"7574","1992","114","168"
"7690","1992","114","2889"
"7747","1992","114","3228"
"7749","1992","114","3368"
"7819","1992","114","4042"
"7843","1992","114","4326"
"8199","1992","106","155"
"8222","1992","106","1167"
"8232","1992","106","1452"
"8249","1992","106","1561"
"8281","1992","106","1677"
"8293","1992","106","2115"
"8318","1992","106","2301"
"8362","1992","106","2916"
"8367","1992","106","2917"
"8378","1992","106","2925"
"8392","1992","106","3003"
"8452","1992","106","3337"
"8469","1992","106","3398"
"8476","1992","106","3870"
"8508","1992","106","4620"
"8555","1992","102","1108"
"8570","1992","102","1302"
"8588","1992","102","2185"
"8663","1992","102","3991"
"8687","1992","102","4562"
"8693","1992","102","4574"
"8711","1992","101","73"
"8713","1992","101","160"
"8715","1992","101","161"
"8717","1992","101","162"
"8719","1992","101","164"
"8721","1992","101","165"
"8723","1992","101","166"
"8725","1992","101","167"
"8727","1992","101","282"
"8729","1992","101","283"
"8731","1992","101","382"
"8734","1992","101","385"
"8736","1992","101","386"
"8739","1992","101","522"
"9083","1992","101","1560"
"9375","1992","101","4024"
"9458","1992","101","4143"
"9588","1992","101","4990"
"9616","1992","99","177"
"9652","1992","99","530"
"9668","1992","99","733"
"9710","1992","99","1009"
"9728","1992","99","1010"
"9767","1992","99","1767"
"9813","1992","99","2914"
"9844","1992","99","3039"
"9858","1992","99","3160"
"9865","1992","99","3163"
"9902","1992","99","3165"
"9909","1992","99","3184"
"9912","1992","99","3466"
"9935","1992","99","3904"
"10168","1992","95","1574"
"10190","1992","95","1620"
"10229","1992","94","1277"
"10247","1992","94","1281"
"10264","1992","94","2872"
"10335","1992","94","4573"
"10366","1992","93","1606"
"10540","1992","93","2703"
"10667","1992","93","4006"
